dataset_id,region,climatezone,status_250_km,status_500_km,total_adjusted_r_squared_250_km,total_adjusted_r_squared_500_km,human_250_km,human_500_km,climate_250_km,climate_500_km,time_250_km,time_500_km,signed_difference_250_km,signed_difference_500_km,signed_balance_250_km,signed_balance_500_km,zero_balance_250_km,zero_balance_500_km,unique_adjusted_r2_pure_human_250_km,unique_adjusted_r2_pure_human_500_km,unique_adjusted_r2_pure_climate_250_km,unique_adjusted_r2_pure_climate_500_km,unique_adjusted_r2_pure_time_250_km,unique_adjusted_r2_pure_time_500_km,zero_ranking_250_km,zero_ranking_500_km,signed_ranking_250_km,signed_ranking_500_km,total_adjusted_r_squared_delta_500_minus_250,human_delta_500_minus_250,climate_delta_500_minus_250,time_delta_500_minus_250,signed_difference_delta_500_minus_250,signed_balance_delta_500_minus_250,zero_balance_delta_500_minus_250,unique_adjusted_r2_pure_human_delta_500_minus_250,unique_adjusted_r2_pure_climate_delta_500_minus_250,unique_adjusted_r2_pure_time_delta_500_minus_250,profile_250_km_present,profile_500_km_present,estimable_250_km,estimable_500_km,matched_estimable,status_changed,zero_ranking_reversal,signed_ranking_reversal,ranking_reversal,robustness_classification,material_change
43533,Europe,Temperate_Without_dry_season,estimated,estimated,0.595,0.568,0.0414,0.0542,0.273,0.274,0.2805,0.2394,-0.23160000000000003,-0.2198,-0.3892436974789917,-0.3869718309859156,-0.7366412213740459,-0.6697135892748324,0.02417801609884073,-0.00316900656326502,0.4313701989201537,0.4318342381019925,0.3921376731589026,0.30830956319100433,climate,climate,climate,climate,-0.027000000000000024,0.012799999999999999,0.0010000000000000009,-0.041100000000000025,0.011800000000000033,0.0022718664930760912,0.06692763209921349,-0.02734702266210575,4.6403918183879345e-4,-0.08382810996789825,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
47502,Latin America,Temperate_Without_dry_season,estimated,estimated,0.671,0.67,0.2737,0.3042,0.0072,0.0159,0.3904,0.3496,0.2665,0.2883,0.39716840536512665,0.43029850746268655,0.94873620505518,0.9006560449859418,0.04911585049041389,0.04758674605388591,-0.02610598520220319,-0.02860004371202573,0.18975092587268827,0.08837982296588809,human,human,human,human,-0.0010000000000000009,0.030500000000000027,0.008700000000000001,-0.0408,0.021799999999999986,0.0331301020975599,-0.04808016006923821,-0.0015291044365279838,-0.0024940585098225387,-0.10137110290680018,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
2266,North America,Cold_Without_dry_season_Warm_Summer,missing_predictor_group,estimated,NA,0.384,NA,0.1552,NA,0.0036,NA,0.2253,NA,0.1516,NA,0.3947916666666667,NA,0.9546599496221664,NA,0.10910469418201008,NA,-0.12108232916134865,NA,0.10390766301186194,NA,human,NA,human,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
24055,Europe,Cold_Without_dry_season_Cold_Summer,estimated,estimated,0.447,0.392,0.0786,0.0518,0.2405,0.1908,0.1277,0.1497,-0.1619,-0.139,-0.36219239373601786,-0.3545918367346939,-0.5073644625509245,-0.5729596042868921,0.08428496724192258,0.02982211870682416,0.1750212975988058,0.04272840084655982,0.02287856197933135,0.03387894901765587,climate,climate,climate,climate,-0.05499999999999999,-0.026800000000000004,-0.049699999999999994,0.021999999999999992,0.022899999999999976,0.007600557001323949,-0.06559514173596759,-0.05446284853509842,-0.13229289675224598,0.011000387038324518,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
287,North America,Cold_Without_dry_season_Hot_Summer,estimated,estimated,0.595,0.581,0.0553,0.0446,0.3339,0.3378,0.2053,0.1982,-0.27859999999999996,-0.2932,-0.468235294117647,-0.5046471600688469,-0.7158273381294963,-0.7667364016736403,0.02846982489067917,0.01461017787917351,0.19534926045818304,0.19507268927265564,0.0656142781860426,0.04321256348652724,climate,climate,climate,climate,-0.014000000000000012,-0.010700000000000001,0.0039000000000000146,-0.007100000000000023,-0.014600000000000057,-0.036411865951199884,-0.05090906354414404,-0.01385964701150566,-2.7657118552740223e-4,-0.02240171469951536,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
329,North America,Cold_Without_dry_season_Warm_Summer,estimated,estimated,0.329,0.599,0.0146,0.2257,0.1711,0.2098,0.143,0.1634,-0.1565,0.01590000000000002,-0.4756838905775076,0.02654424040066782,-0.8427571351642433,0.03650975889781865,-0.07667638789010622,0.1935031809035087,-0.00298057227844283,0.11536485858085366,-0.02114437151398762,0.06062308955459128,climate,human,climate,human,0.26999999999999996,0.2111,0.038699999999999984,0.0204,0.17240000000000003,0.5022281309781754,0.8792668940620619,0.27017956879361493,0.11834543085929648,0.0817674610685789,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,ranking_reversal,TRUE
1548,North America,Cold_Without_dry_season_Warm_Summer,estimated,estimated,0.354,0.369,0.0402,0.1068,0.1999,0.16,0.1142,0.1019,-0.1597,-0.0532,-0.4511299435028249,-0.14417344173441737,-0.6651395251978344,-0.19940029985007493,0.0373036773196187,0.05168479813130666,0.10009240573032883,0.06033605786391305,-0.01424232743608344,0.00127937209858963,climate,climate,climate,climate,0.015000000000000013,0.0666,-0.03989999999999999,-0.012299999999999991,0.10650000000000001,0.30695650176840755,0.46573922534775947,0.014381120811687957,-0.039756347866415784,0.01552169953467307,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
285,Oceania,Cold_Without_dry_season_Cold_Summer,estimated,estimated,0.138,0.147,0.0041,0.0429,0.03,0.0449,0.1038,0.0591,-0.0259,-0.002,-0.18768115942028984,-0.01360544217687076,-0.7595307917888563,-0.02277904328018225,-0.01403524611853557,-0.00505384091824112,-0.01864155958563307,-0.00171988994588601,0.1192874934194793,0.01679542994558136,climate,climate,climate,climate,0.00899999999999998,0.0388,0.014900000000000004,-0.044700000000000004,0.023899999999999998,0.17407571724341908,0.7367517485086741,0.008981405200294449,0.016921669639747058,-0.10249206347389794,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
40914,North America,Cold_Without_dry_season_Warm_Summer,estimated,estimated,0.428,0.429,0.1046,0.0908,0.1469,0.1458,0.1767,0.1926,-0.0423,-0.05500000000000001,-0.09883177570093458,-0.12820512820512822,-0.16819085487077537,-0.2324598478444632,-0.03247434300727525,-0.03144868162532388,0.05847117356594311,0.06744220280178526,0.04844891165686882,0.09141829642455536,climate,climate,climate,climate,0.0010000000000000009,-0.013799999999999993,-0.0010999999999999899,0.015899999999999997,-0.01270000000000001,-0.029373352504193637,-0.06426899297368782,0.0010256613819513705,0.008971029235842143,0.04296938476768654,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
45395,Europe,Cold_Without_dry_season_Warm_Summer,missing_predictor_group,estimated,NA,0.58,NA,0.1062,NA,0.249,NA,0.2248,NA,-0.14279999999999998,NA,-0.24620689655172412,NA,-0.402027027027027,NA,-0.03998548748354857,NA,0.2790606027288822,NA,0.1822269403705783,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
46630,North America,Temperate_Dry_Summer,estimated,estimated,0.367,0.396,0.1778,0.2016,-0.0436,-0.0477,0.2323,0.242,0.2214,0.2493,0.6032697547683924,0.6295454545454545,1,1,0.35774915108376537,0.38702909158128296,-0.02787632759874148,-0.03853257163553081,0.34677661867073173,0.36366708351467025,human,human,human,human,0.029000000000000026,0.023799999999999988,-0.0040999999999999995,0.009699999999999986,0.02789999999999998,0.026275699777062123,0,0.029279940497517587,-0.01065624403678933,0.016890464843938524,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
1694,Latin America,Temperate_Without_dry_season,estimated,estimated,-0.073,0.022,-0.0463,-0.0015,-0.0903,-0.0503,0.0633,0.0736,0.044,0.04879999999999999,-0.6027397260273973,2.2181818181818183,NA,NA,-0.06984011978681615,0.02533091805355403,-0.19579406122212673,-0.07699939187779037,-0.03857905708859888,0.02078030417251286,NA,NA,human,human,0.095,0.0448,0.04000000000000001,0.010300000000000004,0.004799999999999992,2.8209215442092157,NA,0.09517103784037018,0.11879466934433636,0.05935936126111174,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
4549,Europe,Polar,estimated,estimated,0.107,0.104,0.0318,0.0657,0.0761,0.0424,-0.0012,-0.0036,-0.0443,0.02329999999999999,-0.414018691588785,0.2240384615384615,-0.4105653382761816,0.215541165587419,-0.00337774393499257,-0.00556087377968272,0.04230612450996085,-0.04160731399898931,-0.01674154133779037,-0.03813195778590272,climate,human,climate,human,-0.0030000000000000027,0.03389999999999999,-0.0337,-0.0024000000000000002,0.0676,0.6380571531272465,0.6261065038636006,-0.0021831298446901505,-0.08391343850895017,-0.021390416448112348,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,ranking_reversal,TRUE
18100,Latin America,Tropical,missing_predictor_group,estimated,NA,0.27,NA,0.0825,NA,0.0971,NA,0.0899,NA,-0.0146,NA,-0.05407407407407408,NA,-0.08129175946547884,NA,0.1049655960508521,NA,0.06352523933066634,NA,0.03247858181284191,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
15366,Latin America,Polar,estimated,estimated,0.465,0.493,0.0483,0.0644,0.2397,0.2581,0.177,0.1703,-0.1914,-0.1937,-0.4116129032258064,-0.3929006085192697,-0.6645833333333333,-0.6006201550387597,0.04043798890558081,0.0683431170232599,0.07164346897260265,0.12173138263270222,-0.0167792151592081,-0.0168754320982829,climate,climate,climate,climate,0.02799999999999997,0.016099999999999996,0.0184,-0.006699999999999984,-0.0023000000000000242,0.01871229470653668,0.06396317829457365,0.02790512811767909,0.05008791366009957,-9.621693907479675e-5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
15203,North America,Cold_Without_dry_season_Warm_Summer,estimated,estimated,0.278,0.304,0.0144,0.0612,0.2398,0.2061,0.0241,0.0368,-0.2254,-0.1449,-0.8107913669064748,-0.4766447368421053,-0.8867033831628638,-0.5420875420875422,-0.03783177159172979,-0.01200229046845746,0.1521169435875216,0.03552674095739983,-0.01766805235842394,-0.04149898987603706,climate,climate,climate,climate,0.025999999999999968,0.046799999999999994,-0.03370000000000001,0.0127,0.08049999999999999,0.3341466300643695,0.3446158410753216,0.02582948112327233,-0.11659020263012176,-0.023830937517613122,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
15594,North America,Cold_Dry_Summer,estimated,estimated,0.542,0.392,0.3268,0.1779,0.1083,0.1165,0.107,0.0976,0.21849999999999997,0.06139999999999999,0.4031365313653136,0.15663265306122448,0.5021834061135371,0.20855978260869565,0.3041621416551472,0.15415150598709382,0.0507684003539538,0.09225422207877788,0.04922110036907745,0.05537583004918134,human,human,human,human,-0.15000000000000002,-0.14889999999999998,0.008200000000000013,-0.009399999999999992,-0.1571,-0.2465038783040891,-0.2936236235048414,-0.1500106356680534,0.04148582172482408,0.0061547296801038875,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
15724,North America,Cold_Without_dry_season_Cold_Summer,estimated,estimated,0.625,0.609,0.0128,0.0854,0.3404,0.3101,0.2721,0.2134,-0.3276,-0.2247,-0.52416,-0.36896551724137927,-0.9275198187995471,-0.568141592920354,0.02158269574985916,0.00518849565695356,0.1730462264875936,0.1861179150346568,0.11703452949948924,0.07311962516960979,climate,climate,climate,climate,-0.016000000000000014,0.0726,-0.030299999999999994,-0.0587,0.10289999999999999,0.1551944827586207,0.3593782258791931,-0.0163942000929056,0.013071688547063198,-0.04391490432987945,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
14923,North America,Arid,estimated,estimated,0.54,0.671,-0.036,0.1757,0.0424,0.0648,0.5338,0.4303,-0.0784,0.1109,-0.14518518518518517,0.1652757078986587,-1,0.4611226611226611,-0.01984538850045625,0.11077083975880088,0.03645555555378488,0.07299740870345295,0.5624050483335385,0.3471993945534956,climate,human,climate,human,0.131,0.2117,0.022399999999999996,-0.10350000000000004,0.1893,0.31046089308384384,1.461122661122661,0.13061622825925712,0.03654185314966807,-0.21520565378004297,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,ranking_reversal,TRUE
17404,North America,Cold_Without_dry_season_Warm_Summer,estimated,estimated,0.647,0.636,0.2169,0.1756,0.2052,0.2251,0.2246,0.2357,0.01170000000000001,-0.04949999999999999,0.0180834621329212,-0.07783018867924527,0.02771855010660984,-0.12353381582231092,0.02626706775793597,0.01593967723080958,-0.02114519122311708,0.01774632944571097,0.01523430772660972,0.03657364617815384,human,climate,human,climate,-0.01100000000000001,-0.0413,0.0199,0.011099999999999999,-0.0612,-0.09591365081216646,-0.15125236592892077,-0.01032739052712639,0.03889152066882805,0.02133933845154412,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,ranking_reversal,TRUE
16131,North America,Cold_Dry_Summer,estimated,estimated,-0.092,-0.05,0.069,-8e-4,-0.1539,-0.0842,-0.0074,0.0349,0.2229,0.0834,-2.422826086956522,-1.668,1,NA,-0.02587412067403116,0.01633795625905909,-0.311360876501658,-0.24269784296275576,-0.14992121900732114,-0.1359327077041227,human,NA,human,human,0.041999999999999996,-0.0698,0.06970000000000001,0.042300000000000004,-0.13949999999999999,0.7548260869565222,NA,0.04221207693309025,0.06866303353890224,0.013988511303198448,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
3471,North America,Polar,missing_predictor_group,estimated,NA,0.481,NA,-0.0069,NA,0.3337,NA,0.1545,NA,-0.3406,NA,-0.7081081081081082,NA,-1,NA,7.410003890087058e-4,NA,0.20005409469412483,NA,0.02513772583425388,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
1631,Latin America,Polar,estimated,estimated,0.702,0.7,0.0447,0.0618,0.4008,0.3915,0.2564,0.2463,-0.35609999999999997,-0.3297,-0.5072649572649572,-0.471,-0.7993265993265992,-0.7273328921244209,-0.0236635268467853,-0.02605599037296846,0.17476010619182858,0.173077168984916,0.04845515584300408,0.04523461798565986,climate,climate,climate,climate,-0.0020000000000000018,0.017100000000000004,-0.009299999999999975,-0.010100000000000026,0.02639999999999998,0.036264957264957265,0.07199370720217835,-0.0023924635261831605,-0.0016829372069125659,-0.003220537857344226,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
3130,North America,Cold_Without_dry_season_Warm_Summer,estimated,estimated,0.408,0.477,0.0844,0.128,0.1977,0.2021,0.1256,0.147,-0.11329999999999998,-0.0741,-0.2776960784313725,-0.15534591194968553,-0.40163062743707895,-0.22447743108149049,0.05231555396873044,0.12161768842900444,0.10410949280745574,0.11045793811012929,0.04577612101057393,0.08621730106640424,climate,climate,climate,climate,0.069,0.0436,0.004400000000000015,0.021400000000000002,0.039199999999999985,0.12235016648168698,0.17715319635558846,0.069302134460274,0.006348445302673547,0.04044118005583031,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
22791,Europe,Cold_Without_dry_season_Warm_Summer,estimated,estimated,0.461,0.192,0.1015,0.0156,0.237,0.1179,0.1226,0.0586,-0.13549999999999998,-0.1023,-0.2939262472885032,-0.5328125,-0.4002954209748891,-0.7662921348314606,0.24525743648111345,-0.02369478557839399,0.3165312905970701,0.01303289646881189,0.2300332749846934,0.03696970488068696,climate,climate,climate,climate,-0.269,-0.0859,-0.11909999999999998,-0.064,0.03319999999999998,-0.23888625271149683,-0.3659967138565715,-0.2689522220595074,-0.3034983941282582,-0.19306357010400643,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
4259,Europe,Cold_Without_dry_season_Cold_Summer,estimated,estimated,0.499,0.521,0.0557,0.0766,0.223,0.2279,0.2205,0.2162,-0.1673,-0.1513,-0.33527054108216436,-0.2904030710172744,-0.6002870470039469,-0.49688013136288994,-3.626298352665813e-4,0.02115711546616705,0.11712116887749702,0.1381360897334477,0.05919974896999058,0.06167270458839036,climate,climate,climate,climate,0.02200000000000002,0.020900000000000002,0.004899999999999988,-0.004299999999999998,0.016000000000000014,0.04486747006488995,0.10340691564105692,0.02151974530143363,0.02101492085595069,0.0024729556183997817,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
24863,Europe,Temperate_Without_dry_season,estimated,estimated,0.511,0.508,0.023,0.0611,0.2918,0.2838,0.1957,0.1636,-0.2688,-0.2227,-0.5260273972602739,-0.4383858267716535,-0.8538754764930113,-0.6456944041751232,0.04908090093718176,0.04707149527411281,0.1993202586606787,0.2098467662247928,0.13497757878890015,0.0973392594608662,climate,climate,climate,climate,-0.0030000000000000027,0.0381,-0.008000000000000007,-0.03210000000000002,0.046099999999999974,0.08764157048862042,0.20818107231788807,-0.0020094056630689527,0.010526507564114107,-0.03763831932803395,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
4425,Europe,Cold_Without_dry_season_Warm_Summer,estimated,estimated,0.318,0.319,0.0818,0.0892,0.2065,0.1991,0.0294,0.0309,-0.1247,-0.1099,-0.3921383647798742,-0.3445141065830721,-0.43253555324314946,-0.3812001387443635,-0.04935872362228022,-0.04789140761430366,0.01622756417061877,0.00106141964832573,-0.0485661438859325,-0.04573887877840332,climate,climate,climate,climate,0.0010000000000000009,0.007400000000000004,-0.00739999999999999,0.0015000000000000013,0.014800000000000008,0.047624258196802105,0.05133541449878598,0.0014673160079765601,-0.015166144522293038,0.0028272651075291824,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
1633,North America,Cold_Without_dry_season_Hot_Summer,estimated,estimated,0.515,0.488,0.0266,0.0792,0.2062,0.1735,0.2818,0.2357,-0.17959999999999998,-0.09429999999999998,-0.3487378640776699,-0.19323770491803272,-0.7714776632302405,-0.373169766521567,-0.01162524467644021,-0.03778591672311904,-0.01706230487803717,-0.06094958476542678,0.08588748146853442,0.01518031866145064,climate,climate,climate,climate,-0.027000000000000024,0.05260000000000001,-0.03270000000000001,-0.0461,0.0853,0.15550015915963716,0.39830789670867345,-0.02616067204667883,-0.04388727988738961,-0.07070716280708378,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
15392,North America,Polar,missing_predictor_group,estimated,NA,0.548,NA,-0.0199,NA,0.4446,NA,0.1233,NA,-0.4645,NA,-0.8476277372262774,NA,-1,NA,0.00569011458670698,NA,0.3858217350228029,NA,0.03861234121537027,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
22344,Europe,Cold_Without_dry_season_Warm_Summer,estimated,estimated,0.105,0.341,-0.0091,0.1871,0.0822,0.1237,0.0319,0.0303,-0.0913,0.06339999999999998,-0.8695238095238095,0.18592375366568908,-1,0.20398970398970395,-0.08661246064995931,0.1493670954678824,-0.0280249407536095,0.05502516968518001,-0.04525235828461338,-0.04858794669922883,climate,human,climate,human,0.23600000000000004,0.19619999999999999,0.04150000000000001,-0.0015999999999999973,0.1547,1.0554475631894986,1.2039897039897038,0.23597955611784172,0.08305011043878952,-0.0033355884146154466,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,ranking_reversal,TRUE
1755,North America,Cold_Without_dry_season_Cold_Summer,estimated,estimated,0.65,0.651,0.0548,0.1041,0.3337,0.3046,0.2614,0.2422,-0.2789,-0.2005,-0.429076923076923,-0.30798771121351765,-0.7178893178893179,-0.4905798874480059,0.02432985084938932,0.02523315770415823,0.24961875800453137,0.2111618803904174,0.1892202722390748,0.17071685660734826,climate,climate,climate,climate,0.0010000000000000009,0.0493,-0.029100000000000015,-0.019200000000000023,0.07839999999999997,0.12108921186340538,0.22730943044131197,9.033068547689115e-4,-0.03845687761411398,-0.018503415631726555,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
45281,Europe,Cold_Without_dry_season_Cold_Summer,estimated,estimated,0.296,0.215,-0.0229,0.0223,0.1822,0.1073,0.137,0.0857,-0.2051,-0.085,-0.6929054054054055,-0.3953488372093024,-1,-0.6558641975308643,0.04821592575231948,-0.03291560792880521,0.14976889601001897,-0.00129236145252897,0.0878198248838471,-0.01617120398499205,climate,climate,climate,climate,-0.08099999999999999,0.045200000000000004,-0.0749,-0.05130000000000001,0.1201,0.29755656819610304,0.34413580246913567,-0.08113153368112469,-0.15106125746254795,-0.10399102886883915,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
2352,North America,Cold_Without_dry_season_Cold_Summer,estimated,estimated,0.739,0.674,0.1204,0.0469,0.3933,0.3805,0.2249,0.2463,-0.2729,-0.3336,-0.3692828146143437,-0.4949554896142433,-0.5312439166828888,-0.7805334581188582,0.05043242780844248,-0.0144898744325379,0.17366199284791817,0.11680068341858996,0.02855055715797472,0.04007677018654887,climate,climate,climate,climate,-0.06499999999999995,-0.0735,-0.012799999999999978,0.021400000000000002,-0.06070000000000003,-0.1256726749998996,-0.24928954143596938,-0.06492230224098038,-0.05686130942932821,0.01152621302857415,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
32426,Oceania,Temperate_Without_dry_season,estimated,estimated,0.477,0.586,0.0333,0.0829,0.3316,0.3606,0.1125,0.1424,-0.2983,-0.27769999999999995,-0.6253668763102725,-0.4738907849829351,-0.817484242258153,-0.6261555806087935,0.04602436017001721,0.15444697704789767,0.2217334225616585,0.3137050032292592,0.00473947801377216,0.09876768025079964,climate,climate,climate,climate,0.10899999999999999,0.0496,0.02899999999999997,0.029899999999999996,0.020600000000000063,0.15147609132733747,0.19132866164935947,0.10842261687788046,0.0919715806676007,0.09402820223702749,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
4393,Europe,Cold_Without_dry_season_Cold_Summer,estimated,estimated,0.354,0.312,0.1237,0.0044,0.0753,0.1334,0.1547,0.1742,0.0484,-0.129,0.1367231638418079,-0.4134615384615385,0.24321608040201004,-0.9361393323657476,0.02207598532838739,-0.01967475946919616,-0.02414065438126289,0.10945317322463256,0.10769415764292688,0.16410860567068297,human,climate,human,climate,-0.04199999999999998,-0.1193,0.058099999999999985,0.01949999999999999,-0.1774,-0.5501847023033464,-1.1793554127677577,-0.04175074479758355,0.13359382760589544,0.056414448027756095,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,ranking_reversal,TRUE
